url,facilities,about,name,address,geocode_address_suburb,long_suburb,lat_suburb,geocode_address_no_suburb,long_no_suburb,lat_no_suburb,dist_suburb,dist_no_suburb,ratio_suburb,ratio_no_suburb
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15077,playground,Local Park - Leisure,Wairoa Road Reserve,"Wairau Road, Wairau Valley","Wairau Valley, Auckland, New Zealand",-36.7702326,174.7372281,"Wairoa Road Reserve Wairoa Rd, Narrow Neck, Auckland 0624, New Zealand",-36.8200728,174.8028123,22,28,0.7659574468085106,0.75
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15068,"playground, toilets",Local Park - Sport,Wainoni Park North,"Churchouse Road, Greenhithe","Wainoni Park, Greenhithe, Auckland 0632, New Zealand",-36.7687865,174.6773323,"Wainoni Park, Greenhithe, Auckland 0632, New Zealand",-36.7687865,174.6773323,12,13,0.8867924528301887,0.8387096774193549
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15066,playground,Local Park - Leisure,Waimoko Glen Reserve,"24A Waimoko Glen, Ranui","24 Waimoko Glen, Swanson, Auckland 0612, New Zealand",-36.8579869,174.596712,"24 Waimoko Glen, Swanson, Auckland 0612, New Zealand",-36.8579869,174.596712,10,14,0.8571428571428571,0.8444444444444444
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15054,"playground, toilets",Local Park - Leisure,Waima Reserve,"2-10 Boylan Road, Titirangi","Boylan Rd, Titirangi, Auckland 0604, New Zealand",-36.9406468,174.6341489,"Boylan Rd, Titirangi, Auckland 0604, New Zealand",-36.9406468,174.6341489,11,21,0.8865979381443299,0.7529411764705882
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=2255,For more information see the Waikowhai circles section of the Manukau coastal walks which passes through the reserve.,"Waiokowhai (Kowhai by the water) boasts the largest block of native forest left in Auckland city. Originally part of the grant to the Wesley Mission, the land considered too infertile for farming, so was uncleared. The forest is host to a valuable sample of Auckland's original fauna and flora, especially in spring when the whole valley is ablase with yellow flowering kowhai. This in turn brings out the tui, rosella and kingfisher.",Waikowhai Park,"8 Waikowhai Road, Waikowhai","Auckland, New Zealand",-36.8484597,174.7633315,"8 Waikowhai Rd, Hillsborough, Auckland 1042, New Zealand",-36.9334507,174.735111,28,19,0.6,0.7956989247311828
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=2235,"A unique wetland area covering approximately 20 hectares, of complex geological, historical and ecological value that also provides a wonderful sanctuary for a variety of bird life. The wetlands were once part of a freshwater lake, which was denied its source by the lava flows from the Maungarei (Mt Wellington) eruptions some 9000 years ago. Subsequent ponding and the deposition of silt and volcanic ash helped create the wetlands.","New Zealand's biggest urban wetland restoration project, principal function being a huge stormwater treatment system that removes pollutants from the waterways and includes a network of drains, weirs, bunds and sediment traps. This fascinating reserve offers something for everyone, joggers, walkers, families, and dogs. Wander over wide open spaces, enjoy the beauty of the wetland environ or explore pockets of bush. With wide pathways established for walking and jogging and a landscape that includes extensive native planting.",Waiatarua Reserve,"98 Abbotts Way, Meadowbank","98 Abbotts Way, Remuera, Auckland 1050, New Zealand",-36.8871796,174.8201924,"98 Abbotts Way, Remuera, Auckland 1050, New Zealand",-36.8871796,174.8201924,14,14,0.8316831683168316,0.8409090909090909
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15031,,Local Park - Leisure,Volta Park,"13R Volta  Place, Clendon Park","13 Volta Pl, Clendon Park, Auckland 2103, New Zealand",-37.0300167,174.8620093,"13 Volta Pl, Clendon Park, Auckland 2103, New Zealand",-37.0300167,174.8620093,10,18,0.9056603773584906,0.7912087912087912
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15027,playground,Local Park - Leisure,Virgo Common,"1A Hydra Place, Glen Eden","1 Hydra Pl, Glen Eden, Auckland 0602, New Zealand",-36.9175399,174.635831,"1 Hydra Pl, Glen Eden, Auckland 0602, New Zealand",-36.9175399,174.635831,9,15,0.9072164948453608,0.8
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15024,"playground, toilets",Local Park - Leisure,Village Green,"35 Coles Crescent, Papakura Central","35 Coles Cres, Papakura, Papakura 2110, New Zealand",-37.0609893,174.9399804,"35 Coles Cres, Papakura, Papakura 2110, New Zealand",-37.0609893,174.9399804,17,19,0.7735849056603774,0.735632183908046
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=2220,"The path is used by walkers and joggers. The fields are used extensively for active recreation, both formal and informal. The main codes are cricket, touch, rugby, rugby league and soccer. A petanque court, childrens playground and skate park also receive heavy usage. An area is also leased for bowling greens.","Victoria Park is a significant public open space located within the western basin of the central business district. The park is surrounded on all four sides by key roads - Victoria Street West, Halsey, Fanshawe and Beaumont Streets. It consists of mainly large flat, grassed playing fields encircled by an historic pathway, lined with dominant london plane trees.",Victoria Park,"203 to 271 Victoria Street, Auckland Central","203 Victoria St W, Auckland, Auckland 1010, New Zealand",-36.8481248,174.7551584,"203 Victoria St, Onehunga, Auckland 1061, New Zealand",-36.9155024,174.7912408,16,15,0.8571428571428571,0.8351648351648352
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15020,"playground, toilets",,Victor Eaves Park,"122 West Hoe Road, Orewa","122 W Hoe Rd, Orewa 0931, New Zealand",-36.5817719,174.6891426,"122 W Hoe Rd, Orewa 0931, New Zealand",-36.5817719,174.6891426,13,13,0.7951807228915663,0.7466666666666667
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15019,playground,Local Park - Leisure,Vickers Park,"48R Convair Crescent, Mangere","48 Convair Cres, Mangere, Auckland 2022, New Zealand",-36.9639661,174.7889077,"48 Convair Cres, Mangere, Auckland 2022, New Zealand",-36.9639661,174.7889077,6,14,0.94,0.8444444444444444
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=2210,Playground,Local area reserve including a childrens playground.,Vermont Reserve,"98 Vermont Street, Ponsonby","98 Vermont St, Ponsonby, Auckland 1011, New Zealand",-36.8535351,174.7399337,"98 Vermont St, Ponsonby, Auckland 1011, New Zealand",-36.8535351,174.7399337,6,15,0.9387755102040817,0.8275862068965517
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15014,playground,Local Park - Leisure,Vandeleur Reserve,"Vandeleur Road, Birkdale","Vandeleur Reserve Vandeleur Ave, Birkdale, Auckland 0626, New Zealand",-36.7968487,174.7100851,"Vandeleur Reserve Vandeleur Ave, Birkdale, Auckland 0626, New Zealand",-36.7968487,174.7100851,19,29,0.8333333333333334,0.7339449541284404
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15007,playground,"The home of the Waimoko track which runs parallel to the Swanson stream. The area is lush with restored native vegetation. Trees such as matipo and manuka draw native birds and shade the freshwater insects, fish and eels inhabiting the stream. The walkway",Urlich Esplanade Reserve,"Between 46 and 48 Urlich Drive, Ranui","46 Urlich Dr, Ranui, Auckland 0612, New Zealand",-36.8615613,174.5950928,"46 Urlich Dr, Ranui, Auckland 0612, New Zealand",-36.8615613,174.5950928,6,12,0.9333333333333333,0.8536585365853658
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15005,playground,Local Park - Leisure,Unsworth Reserve,"Unsworth Drive, Unsworth Heights","Unsworth Res, Unsworth Heights, Auckland 0632, New Zealand",-36.7594942,174.7175152,"Unsworth Res, Unsworth Heights, Auckland 0632, New Zealand",-36.7594942,174.7175152,10,21,0.9137931034482759,0.7628865979381443
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=15001,,Local Park - Coastal,Umupuia Coastal Reserve,"172R, 177, 180R, 181, 183R Maraetai Coast Road and 998R, 995R North Road, Clevedon","North Rd, Clevedon, Auckland 2582, New Zealand",-36.9043554,175.0692403,"North Rd, Clevedon, Auckland 2582, New Zealand",-36.9043554,175.0692403,66,65,0.5540540540540541,0.45255474452554745
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=2175,Playground,Local green open space space.,Turner Reserve,"1 to 5 Glynn Street, Mt Roskill","1 Glynn St, Mount Roskill, Auckland 1041, New Zealand",-36.9132831,174.7321312,"1 Glynn St, Mount Roskill, Auckland 1041, New Zealand",-36.9132831,174.7321312,9,20,0.9090909090909091,0.7674418604651163
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14546,playground,,Tuna Place,"Tuna Place, Omaha South","Tuna Pl, Omaha 0986, New Zealand",-36.3434995,174.7794789,"Tuna Pl, Manurewa, Auckland 2102, New Zealand",-37.0256686,174.8706575,19,13,0.7088607594936709,0.8205128205128205
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14544,"BBQ,playground",Local Park - Leisure,Tui Park,"Gazelle Avenue, Beach Haven","Tui Park Rambler Cres, Beach Haven, Auckland 0626, New Zealand",-36.7874984,174.6828877,"Tui Park Rambler Cres, Beach Haven, Auckland 0626, New Zealand",-36.7874984,174.6828877,18,31,0.822429906542056,0.6666666666666666
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14543,"playground, toilets","Named for the great number of Tui's that fed on the Kowhai nectar of the stream banks original vegetation, Tui Glen is a rolling landscape of open space, large trees and history.  Registered as the first camping ground in the country in 1925, it contains",Tui Glen Reserve,"2 Claude Brookes Drive, Henderson","2 Claude Brookes Dr, Henderson, Auckland 0612, New Zealand",-36.8747548,174.6371803,"2 Claude Brookes Dr, Henderson, Auckland 0612, New Zealand",-36.8747548,174.6371803,6,16,0.9464285714285714,0.84
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14534,playground,Local Park - Leisure,Trimdon Street Reserve,"408R Porchester Road, 72R Trimdon Street, 15W Eulogy Place, 26R and 28R Horlicks Place, 58 Sheriff Place, Randwick Park","58 Sheriff Pl, Randwick Park, Auckland 2105, New Zealand",-37.0264306,174.9225495,"58 Sheriff Pl, Randwick Park, Auckland 2105, New Zealand",-37.0264306,174.9225495,90,81,0.53125,0.5
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14531,"playground, toilets","A feature of the park is a 40 metres long flying fox. Other facilities include an adventure playground, basketball half court, a large flat grass area for sports and plenty of places to sit down and relax.",Triangle Park,"385 Don Buck Road, Massey","385 Don Buck Rd, Massey, Auckland 0614, New Zealand",-36.8358268,174.6027376,"385 Don Buck Rd, Massey, Auckland 0614, New Zealand",-36.8358268,174.6027376,6,13,0.9387755102040817,0.8539325842696629
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14523,"playground, toilets",Local Park - Leisure,Township Park,"Next to 10 Township Road, Waitakere","Township Rd, Waitakere, Auckland 0614, New Zealand",-36.848964,174.5444302,"Township Rd, Waitakere, Auckland 0614, New Zealand",-36.848964,174.5444302,9,16,0.8979591836734694,0.7906976744186046
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14521,playground,,Totara Views Reserve,"Opposite 52 Totara Views, Orewa","52 Totara Views Dr, Red Beach 0932, New Zealand",-36.6077855,174.6832605,"52 Totara Rd, Whenuapai, Auckland 0618, New Zealand",-36.7781093,174.6304036,16,17,0.7526881720430108,0.7640449438202247
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14514,playground,Local Park - Leisure,Tornado Reserve,"19 Tornado Place, West Harbour","19 Tornado Pl, West Harbour, Auckland 0618, New Zealand",-36.8123267,174.6354142,"19 Tornado Pl, West Harbour, Auckland 0618, New Zealand",-36.8123267,174.6354142,9,18,0.9174311926605505,0.7872340425531915
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=2170,Playground,"A medium open space enjoyed by locals. Has links to many other small to medium reserves in the area. Mainly surrounded by residential housing but because it is so open, has many opportunities for fun.",Torino Reserve,"58 Torino Street, Pt England","58 Torino St, Point England, Auckland 1072, New Zealand",-36.8886544,174.8634028,"58 Torino St, Point England, Auckland 1072, New Zealand",-36.8886544,174.8634028,9,20,0.912621359223301,0.7777777777777778
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=2160,"Playground, boardwalk",Local green open space space.,Tole Reserve,"104 Clarence Street, Ponsonby","104 Clarence St, Ponsonby, Auckland 1011, New Zealand",-36.8508812,174.741271,"104 Clarence St, Ponsonby, Auckland 1011, New Zealand",-36.8508812,174.741271,6,15,0.9411764705882353,0.8351648351648352
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14497,"playground, toilets",Great for a dip in the water or enjoy a secluded picnic area backed by lush native bush.,Titirangi Beach,"Tirangi Beach Road, Titirangi","Titirangi Beach Rd, Titirangi, Auckland 0604, New Zealand",-36.9449639,174.6592893,"Titirangi Beach Rd, Titirangi, Auckland 0604, New Zealand",-36.9449639,174.6592893,9,19,0.9158878504672897,0.8
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=2155,"Barbecue, playground",Local green open space space.,Tirotai Reserve,"6 Tirotai Crescent, Westmere","6 Tirotai Cres, Westmere, Auckland 1022, New Zealand",-36.8541899,174.7159568,"6 Tirotai Cres, Westmere, Auckland 1022, New Zealand",-36.8541899,174.7159568,6,15,0.94,0.8314606741573034
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14495,playground,Esplanade Reserve,Tiroroa Esplanade,"126 Tiroroa Avenue, Te Atatu South","126 Tiroroa Ave, Te Atatu South, Auckland 0610, New Zealand",-36.8679072,174.6523217,"126 Tiroroa Ave, Te Atatu South, Auckland 0610, New Zealand",-36.8679072,174.6523217,6,21,0.9473684210526315,0.7835051546391752
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14494,playground,Local Park - Leisure,Tironui Reserve,"28R Tironui Station Road, Takanini","28 Tironui Station Rd W, Takanini 2112, New Zealand",-37.0513243,174.9338374,"28 Tironui Station Rd E, Papakura, Papakura 2112, New Zealand",-37.0508737,174.9363269,12,21,0.8490566037735849,0.7619047619047619
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14491,"playground, toilets",Esplanade,Tiraumea Drive Reserve,"120R Tiraumea Drive, Pakuranga","120 Tiraumea Dr, Pakuranga, Auckland 2010, New Zealand",-36.9209624,174.8630759,"120 Tiraumea Dr, Pakuranga, Auckland 2010, New Zealand",-36.9209624,174.8630759,6,16,0.9423076923076923,0.8260869565217391
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=2150,"Playground, table",A small open space enjoyed by locals especially children who make use of the playground. Next to the main road leading down into the Onehunga Mall Shopping Centre.,Tin Tacks Reserve,"371 to 373 Onehunga Mall, Onehunga","371 Onehunga Mall, Onehunga, Auckland 1061, New Zealand",-36.9161908,174.7845172,"371 Onehunga Mall, Onehunga, Auckland 1061, New Zealand",-36.9161908,174.7845172,6,15,0.9433962264150944,0.8421052631578947
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=2145,,Walkway to Pah Road.,Tin Boat Reserve,"Onetangi Road and Fourth Avenue (corner), Onetangi, Waiheke Island","Tin Boat Reserve, Onetangi, Auckland 1081, New Zealand",-36.7902899,175.0799978,"Tin Boat Reserve, Onetangi, Auckland 1081, New Zealand",-36.7902899,175.0799978,20,7,0.8032786885245902,0.9333333333333333
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14484,playground,Local Park - Leisure,Times Place Recreation Reserve,"6 Times Place, Pukekohe","6 Times Pl, Pukekohe 2120, New Zealand",-37.1920636,174.8903401,"6 Times Pl, Pukekohe 2120, New Zealand",-37.1920636,174.8903401,13,14,0.8,0.7297297297297297
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14483,playground,Local Park - Leisure,Tilberg Park,"68R Tilberg Street, Mangere","68 Tilberg St, Favona, Auckland 2024, New Zealand",-36.9552374,174.8002076,"68 Tilberg St, Favona, Auckland 2024, New Zealand",-36.9552374,174.8002076,12,13,0.8421052631578947,0.8470588235294118
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14478,"playground, toilets",Local Park - Sport,Ti Rakau Park,"24R and 27R William Roberts Road, Pakuranga","William Roberts Rd, Pakuranga, Auckland 2010, New Zealand",-36.9137335,174.8737462,"William Roberts Rd, Pakuranga, Auckland 2010, New Zealand",-36.9137335,174.8737462,16,26,0.8666666666666667,0.7592592592592593
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=14473,playground,Local Park - Leisure,Thornton Reserve,"2R Thornton Green, Hingaia","Auckland, New Zealand",-36.8484597,174.7633315,"2 Thornton Green, Karaka 2580, New Zealand",-37.0787549,174.9242985,28,9,0.6,0.8395061728395061
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=2135,"Playground, tables","A medium open space used by Mt Wellington Rugby League Club for league and softball. Mainly surrounded by residential housing, has it's own parking facilities.",Thompson Park,"50 Banks Road, Mt Wellington","50 Banks Rd, Mount Wellington, Auckland 1060, New Zealand",-36.89829,174.8340119,"50 Banks Rd, Mount Wellington, Auckland 1060, New Zealand",-36.89829,174.8340119,9,23,0.9158878504672897,0.7472527472527473
