url,facilities,about,name,address
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10717,playground,Local Park - Leisure,Durham Green,"14 Roby Street, Te Atatu Peninsula"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10700,"playground, toilets",Local Park - Sport,Drury Domain,"214 Great South Road, Drury"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10696,"playground, toilets",,Dr John Lightbody Reserve,"Clayton Place, Tuakau"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10686,playground,Local Park - Leisure,Don Buck Corner,"20-28 Don Buck Road, Massey"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10682,playground,Local Park - Leisure,Dissmeyer Park,"18R Dissmeyer Drive, Flat Bush"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=460,Playground,Local green open space.,Dickey Reserve,"19 Dickey Street, Avondale"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10678,playground,Local Park - Leisure,Devonshire Reserve,"Devonshire Road, Unsworth Heights"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10677,"playground, toilets",Premier Park - Sport,Devonport Domain,"Cambridge Terrace, Devonport"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=455,,Local green open space.,Devon Reserve,"55 Virginia Avenue West, Eden Terrace"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10676,playground,Local Park - Leisure,Derrimore Park,"6R Derrimore Heights, Clover Park"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10651,,Heritage/Historical Significance,David Nathan Park,"68R Hill Road, Hill Park"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10650,"playground, toilets",Local Park - Sport,David Lange Park,"98R Bader Drive, Mangere"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10648,playground,Local Park - Leisure,Darren Park,"35R Darren Crescent, Highland Park"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10644,playground,Local Park - Leisure,Dalmatia Green,"9-11 Chislehurst Street, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=440,Playground,Local green open space.,Dallas Reserve,"4 to 6 Dallas Place, Avondale"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10641,playground,Local Park - Leisure,Dairyland Park,"17R Dairyland Drive and 20 Monivea Place, Dannemora"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10636,playground,Local Park - Leisure,Da Vinci Park,"14A Da Vinci Place, West Harbour"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10695,playground,,D'Oyly Stanmore Bay Weir Reserve,"Reserve end of 61 Charlotte Street Walkaway, Stanmore Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10635,playground,Esplanade,Cyril French Park,"6R Baverstock Road, Dannemora"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10633,playground,Local Park - Leisure,Cyclamen Park,"15R Cyclamen Road, Mangere"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10631,playground,Local Park - Leisure,Cutler Reserve,"19A Golf Road, New Lynn"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10626,"playground, toilets",A large open space surrounded by lush Waitakere bush.,Crum Park,"52A Hilling Street, Titirangi"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10623,playground,Local Park - Leisure,Crown Park,"45R Cobham Crescent, Otara"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=435,"Playground, boardwalk, drinking fountain, bike stands, toilets.",Huge sportspark catering to many recreational activities such as league and rugby in winter to baseball and softball in summer. The Glendowie Community Hall is adjacent to the park.,Crossfield Reserve,"83 Crossfield Road, Glendowie"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10619,playground,Local Park - Leisure,Cron Reserve,"15 Cron Avenue, Te Atatu South"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10609,playground,Local Park - Leisure,Cranston Street Reserve,"Cranston Road, Torbay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=430,"The park caters for a range of informal recreational activities. A large grassed area on the western side contains a playground, barbecue and car park. Several tall tree specimens, mainly pine, are also dotted throughout this area.","Craigavon Park is bordered by Portage Road, Connell Street, Connaught Street and Kinross Street. It contains a diverse landscape that can be divided into approximately two-thirds regenerating native forest and one-third grassland. Its topography is flat to easy grade with the highest points located on the park boundaries.",Craigavon Park,"82 to 86 Kinross Street, Blockhouse Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=425,"There is significant mature coastal vegetation along the cliff top. Defined, well-structured access paths lead from the park to Pt Chevalier beach, along with a number of informal access paths down the cliffside.","Coyle Park has an open environment covering nearly 5 hectares, fantastic harbour views and a coastal edge characterised by steep cliffs and rock shelf exposed at low tide.",Coyle Park,"528 Pt Chevalier Road, Pt Chevalier"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=420,"The creek area encompasses the re-established native vegetation, mangroves, and environmental trail (path and boardwalks). The north western area of Cox’s Bay Reserve is generally flat with sloping land on either side. The hill areas and escarpments are covered with exotic and native tree or shrub species, with some areas of grass. The estuarine areas are covered with mangroves and the immediate embankments of local vegetation, mostly being revegetation plantings.","Cox’s Bay Reserve involves the sports field and creek area from West End Road in the north to Richmond Road in the south, covering some 14 hectares.",Cox's Bay Reserve,"44 to 66 West End Road, Herne Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=410,Playground,Local green open space.,Costley Park,"3 to 17 Costley Street, Freemans Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10596,playground,Local Park - Leisure,Corran Reserve,"5-7 Dunbarton Drive, Ranui"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10584,playground,Local Park - Leisure,Copley Reserve,"38 Copley Street, New Lynn"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10581,,Local Park - Leisure,Cooper Park,"35R Whitley Crescent, Otara"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10583,"playground, toilets",,Cooper Lea Reserve,"End of Cooper Road, Stanmore Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10576,playground,Premier Park - Leisure,Connemara Reserve,"38 Connemara Court, West Harbour"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=395,Playground,Local green open space.,Commissariat Reserve,"82b Commissariat Road, Mt Wellington"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10569,"playground, toilets",Local Park - Sport,Collins Park,"Greenhithe Road, Greenhithe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10568,playground,Local Park - Sport,Colin Lawrie Fields,"Reynolds Road, Pukekohe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10565,"playground, toilets",Local Reserve - Coastal,Cockle Bay Reserve,"12R and 47R Shelly Beach Parade, 96R Cockle Bay Road, Cockle Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10557,playground,Local Park - Leisure,Clydesdale Park,"16R Clydesdale Avenue, North Park"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10549,playground,Local Park - Sport,Clive Howe Road Recreation Reserve,"Clive Howe Road, Patumahoe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=390,"Playground, tables",Access to St Heliers Beach at the eastern end of the beach. Nice family area and popular for picnics and playing on either the grass or sand,Cliff Road Reserve,"1 to 69 Cliff Road, St Heliers"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10533,playground,Local Park - Leisure,Clavoy Park,"5R Clavoy Place, East Tamaki"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10528,"playground, toilets",Local Park - Coastal,Clarks Beach Recreation Reserve,"Stevenson Road, Clarks Beach"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10524,playground,Local Park - Leisure,Clarice Reserve,"16R Clarice Place, Takanini"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10523,playground,Local Park - Leisure,Clarence Reserve,"29-31 Chamari Close, Titirangi"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10515,playground,,Church Hill Reserve,"3 Church Hill, Warkworth"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10514,"BBQ,playground, toilets",A coastal reserve perfect for a quiet day in the sun or kayak in the harbour waters.,Christmas Beach,"Next to 94 The Terrace, Herald Island"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10458,playground,Local Park - Leisure,Caringbah Park,"9R Caringbah Drive, Papatoetoe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10457,playground,Local Park - Leisure,Cargill Reserve,"91R Cargill Street, Papakura Central"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=335,Playground,Local green open space.,Canal Road Reserve,"14 Canal Road, Avondale"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10449,playground,,Canal Reserve,"4-12 Portage Road, Otahuhu"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10448,"playground, toilets",,Campbells Beach Reserve,"6 Campbell Road, Campbells Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10445,playground,Local Park - Leisure,Camelot Reserve,"Camelot Place, Glenfield"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10440,playground,Local Park - Leisure,Caithness Park,"8R Hill Rise, Farm Cove"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10437,playground,Local Park - Leisure,Cairnbrae Reserve,"Coast Road, Northcross"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10436,"playground, toilets",Local Park - Leisure,Cadness Reserve,"Cadness Street, Northcote"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10435,playground,Local Park - Leisure,Cadness Loop,"Cadness Street, Northcote"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10420,playground,Local Park - Leisure,Burswood Park,"170R Burswood Drive, East Tamaki"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=330,"Playground, table",Local green open space.,Buckley Reserve,"52 Buckley Road, Mt Roskill"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10410,playground,Local Park - Leisure,Bucklands Beach Domain,"32R Morrow Avenue, Bucklands Beach"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10407,playground,Local Park - Leisure,Buckingham Common,"Next to 2 Buisson Glade, West Harbour"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=325,Playground,Local green open space.,Buchanan Park,"203a Arthur Street, Onehunga"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10405,playground,Local Park - Leisure,Brylee Drive Reserve,"12R Brylee Drive, Takanini"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10404,playground,,Brydon Place Reserve,"16 Brydon Place, New Windsor"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=320,Playground,Local green open space.,Brydon Place Reserve,"16 Brydon Place, New Windsor"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10402,playground,,Brunton Park Reserve,"53 West Hoe Road, Orewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10399,playground,Local Park - Leisure,Bruce Mclaren Memorial Park,"82 Hindmarsh Street, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10396,playground,Local Park - Leisure,Browns Park,"18R Browns Avenue, Pakuranga"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=310,Playground,Local green open space.,Brown Reserve,"14 to 16 Brown Street, Ponsonby"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10387,playground,Local Park - Leisure,Bronzewing Reserve,"Bronzewing Terrace, Unsworth Heights"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10380,"playground, toilets",Local Park - Leisure,Bridge Avenue Reserve,"28 Bridge Avenue, Te Atatu South"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10376,playground,,Brandon Reserve,"15 Brandon Road, Manly"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10374,"playground, toilets",Esplanade,Bramley Drive Reserve,"38R, 46W, 94R Bramley Drive and 15R Arkley Avenue and 16W Davita Place and 3R Estelle Place, Farm Cove"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10373,"playground, toilets",Premier Park - Sport,Brains Park,"35 Vanguard Road, Kelston"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=305,"Playground, table",Local green open space.,Braemar Reserve,"192 Carrington Road, Mt Albert"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10365,"playground, toilets",,Bourne Dean Reserve,"903 Kaipara Flats Road, Kaipara Flats"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10360,playground,Local Park - Leisure,Bosun Walk,"15 Bosun Place, Te Atatu Peninsula"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=295,Playground,Local green open space.,Bonnie Brae Reserve,"10 Bonnie Brae Road, Meadowbank"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10352,"playground, toilets",Local Park - Sport,Boggust Park,"55R Lenore Road, Favona"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10349,playground,Local Park - Sport,Blyton Lane Reserve,"111R Gossamer Drive, Pakuranga Heights"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10348,"playground, toilets",Local Park - Leisure,Blundell Park,"50R Vincent Street, Howick"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10346,playground,Local Park - Leisure,Blueridge Reserve,"34 Blueridge Close, Sunnyvale"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10345,playground,Local Park - Leisure,Bluebird Reserve,"Bluebird Crescent, Unsworth Heights"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10343,playground,Local Park - Leisure,Blue Gum Park,"10R Sunnyhill Crescent, Sunnyhills"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=285,Also includes a number of walkways for those who wish to take in more of the scenery this facility has to offer.,"A large reserve graced with many mature trees including a couple of streams meandering throughout the park. A number of spaces available for both the passive and active person. Caters for soccer, league and training purposes.",Blockhouse Bay Recreation Reserve,"33 Terry Street, Blockhouse Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=280,"Barbecue, tables, playground, boatramp, toilets.",Heritage sites with a lot of history (Maori/European). Seawall built about 80 years ago. Lovely reserve for a picnic.,Blockhouse Bay Beach Reserve,"69 to 79 Endeavour Street, Blockhouse Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10338,"playground, toilets",,Bledisloe Park,"86 Queen Street, Pukekohe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=270,"Playground, boatramp",Local open space on Blackpool Beach.,Blackpool Esplanade Reserve,"The Esplanade, Blackpool, Waiheke Island"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10325,"playground, toilets",Premier Park - Sport,Birkenhead War Memorial Park,"Mahara Avenue, Birkenhead"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10320,playground,Esplanade,Billington Esplanade Reserve,"84R Wymondley Road, 29R Laxon Road, Otara"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10319,"playground, toilets",Local Park - Leisure,Bill Moir Reserve,"66 Waimarie Road, Whenuapai"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10314,"playground, toilets",Local Park - Coastal,Big Bay Reserve,"Big Bay Road, Big Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10312,,Esplanade Reserve,Bethells Beach Esplanade Reserve,"97-99 Bethells Road, Bethells"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10311,playground,Local Park - Leisure,Bessie Preston Reserve,"10 Gardner Avenue, New Lynn"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=245,"To the east of Mt Richmond are the McLennan Hills, small cones also in a larger explosion crater which produced much lava in flows towards both the Manukau Harbour and Tamaki River. These two volcanoes, together with Sturges Park at Otahuhu, form a dam separating the waters of the Waitemata and Manukau Harbours.",Mt Richmond is a recorded archaeological site. It is a 'castle and moat' volcano in which the scoria mount (castle) lies against one wall of the moat.,Bert Henham Park,"645 Mt Wellington Highway, Mt Wellington"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10305,"playground, toilets",Streetscape,Belmont Rosegardens,"Alamein Avenue, Belmont"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=240,"Playground, tables",Local green open space.,Bellevue Reserve,"160 Dominion Road, Mt Eden"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10301,playground,Local Park - Leisure,Belle Verde Reserve,"Belle Verde Drive, Sunnynook"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=220,"Playground, table",Local green open space.,Bedingfield Memorial Park,"127 Princes Street East, Otahuhu"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10291,playground,Local Park - Leisure,Beaumonts Park,"105R Beaumonts Way Extension, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10289,"playground, toilets",Local Park - Sport,Beachlands Domain,"35R Beachlands Road, Beachlands"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10282,"playground, toilets",Local Park - Sport,Bayswater Park,"Bayswater Avenue, Bayswater"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10281,playground,Natural,Bayside Drive Reserve,"Bayside Drive, Browns Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10275,"playground, toilets",Local Park - Coastal,Bath Street Reserve,"Bath Street, Devonport"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10272,playground,Local Park - Leisure,Barrys Reserve,"16 Barrys Road, Kelston"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10270,"With a total land area of 94 hectares, this park will be closely linked with Flat Bush's town centre, and the western part of the town centre will be surrounded by the park.  The park is under development, with final completion in 2022.",,Barry Curtis Park,"163 Chapel Road, 169, 191R, 226R Ormiston Road and 66 Flat Bush School Road, Flat Bush"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10269,"playground, toilets",Local Park - Leisure,Barron Green,"1 Barron Drive, Green Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=195,Playground,Local green open space.,Bannerman Reserve,"24 Mountain View Road, St Lukes"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10258,playground,Local Park - Leisure,Ballater Park,"19 Ballater Place, Highland Park"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10257,playground,Local Park - Leisure,Balgowan Reserve,"8R Balgowan Terrace, Takanini"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10249,"playground, toilets",,Baddeleys Beach Reserve,"Baddeleys Beach Road, Baddeleys Beach"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10248,playground,Local Park - Leisure,Bacardi Reserve,"62R Walter Stevens Drive, Takanini"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=145,Playground,,Avondale Central Reserve,"1951 to 1955 Great North Road, 28 Racecourse, Avondale"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10238,playground,Local Park - Leisure,Awaroa Park,"126 Awaroa Road, Sunnyvale"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=125,Playground,"Small open space edged by trees and plants, and the corner of a busy area.",Ascot Park,"61 Greenlane East, Remuera"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=120,"The reserve is largely used for informal recreation activities eg walking, jogging, picnicking and children’s play associated with the playground apparatus. The reserve’s elevation, aspect, and ample shade make it a pleasant place for sitting and observing the view.","The reserve is a fairly prominent landmark in the immediate area with one of its most notable features being a collection of large, mature trees - mainly oaks, gums, pohutukawas, totaras, magnolias and a norfolk pine.",Arthur Richards Memorial Park,"43 to 57 Parau Street, Three Kings"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=115,"Playground, tables",Local green open space.,Arthur Faulkner Reserve,"33 Foch Avenue, Three Kings"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10204,,Local Park - Leisure,Aronia Park,"66R Everglade Drive, Goodwood Heights"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10202,,Local Park - Leisure,Armoy Park,"2R Carlingford Drive, East Tamaki"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10201,"BBQ,playground, toilets","Activities include petanque and tennis. You can explore the rock pools, swim or paddle around in a dingy or kayak. Ideal for a picnic and BBQs available.",Armour Bay Reserve,"2 Armour Road, Parau"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10199,,Local Park - Leisure,Arline Schutz Park,"39 Halver Road, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10196,playground,,Arkles Strand Reserve,"Next to 57 Arkles Strand, Arkles Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10192,"playground, toilets",,Ariki Drive Recreation Reserve,"23 Ariki Drive, Snells Beach"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10190,playground,Local Park - Leisure,Archmillen Park,"76R Archmillen Avenue, Pakuranga Heights"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=100,There are two mountain bike trails in the reserve for riders to enjoy mountain biking in the heart of the city. 'Training Wheels' is a beginner trail for families and riders of all ages. 'Twist and Shout' is an intermediate trail for more advanced riders.,"Scenic reserve with walkway linking Ivanhoe Road, Great North Road and Bond Street.",Arch Hill Scenic Reserve,"89 Ivanhoe Road, Grey Lynn"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10180,playground,Local Park - Coastal,Aramoana Reserve,"Aramoana Avenue, Devonport"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10176,"playground, toilets",Local Park - Sport,Aorere Park,"24R Skipton Street, Papatoetoe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10172,playground,Local Park - Leisure,Annison Green,"7A Annison Avenue, Glen Eden"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10170,playground,Local Park - Leisure,Annalong Park,"13R Analong Road, Shamrock Park"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10167,,Local Park - Leisure,Anderson Park,"58R Grande Vue Road, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=70,Playground,Local green open space.,Anderson Park,"19a Preston Avenue, Mt Albert"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10164,playground,Local Park - Leisure,Anarahi Park,"16R Waterlea Avenue, Mangere Bridge"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10159,playground,Local Park - Leisure,Ambrico Reserve,"5 Ambrico Place, New Lynn"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10156,playground,,Amanda Reserve,"2 Amanda Lane, Snells Beach"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10152,playground,Local Park - Leisure,Allenby Reserve,"Allenby Avenue, Devonport"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10151,,Local Park - Leisure,Allenby Park,"66R Allenby Road, Papatoetoe"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10149,playground,Local Park - Leisure,Alice Park,"21R Beaumonts Way, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10147,"BBQ,playground, toilets",,Algies Bay Reserve,"Opposite 25 Gordon Craig Place, Algies Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10144,playground,,Alexander Recreation Reserve,"25 Alexander Road, Algies Bay"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10141,,Local Park - Leisure,Alex Maich Park,"95R Maich Road, Manurewa"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10129,playground,Local Park - Leisure,Alan Reserve,"13 Alan Avenue, Henderson"
http://www.aucklandcity.govt.nz/whatson/places/parksonline/detail2.asp?pParkId=10,Playground,Local small open space.,Aitken Reserve,"5a Aitken Terrace, Kingsland"
